regime,spearman_mean,pearson_log_mean,ccc_mean,mape_pct_mean,n_metabolites_scored
pure_real,0.4161462425775331,0.35812771017220757,0.2909592143748699,21.137313554912954,12
pure_synth,0.12401977655693444,0.019358995494750647,0.012873135851801224,108.24720516842126,10
semi_synth_with_caveat,0.3878409966058138,0.3478291599464746,0.3237497420730921,25.36803590174503,12
